Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2153628-A/2153628/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43823,"R. Vicente R. Napunuceno, s/n",UNBAC-LAPA,Lanchonete Pradinha dos Amigos,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1193,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2162049-A/2162049/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43823,"R. Vicente R. Napunuceno, s/n",UNBAC-LAPA,Lanchonete Pradinha dos Amigos,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1193,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2163822-A/2163822/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43847,"R. Beira Rio, s/n",UNBAC-LAPA,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1194,0,0,ausência em 100 mL,0,22/02/2019,22/02/2019,0
N?  2155578-A/2155578/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43831,"R. Raimundo Jorge, s/n",UNBAC-LAPA,UNBSI,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1194,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2150736-A/2150736/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43835,"R. Mariano Saraiva, s/n",UNBAC-LAPA,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1195,0,1,presença em 100 mL,0,17/01/2019,17/01/2019,1
N?  2165671-A/2165671/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43826,"R. João Domingos Lopes, s/n",UNBAC-LAPA,Sec. De Educação,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1196,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2155579-A/2155579/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43855,"R. Ináca Cândida, s/n",UNBAC-LAPA,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1196,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2156637-A/2156637/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45730,"R. Messias Ramos, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1197,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2155581-A/2155581/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43862,"R. Raimundo Jorge, s/n",UNBAC-LAPA,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1197,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2153629-A/2153629/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43847,"R. Beira Rio, s/n",UNBAC-LAPA,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1198,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2157974-A/2157974/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,281302,R. Pedro Pereira nº 264,UNBAC-MACARAÚ,UN-BAC - MACARAÚ,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1198,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2158946-A/2158946/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45740,"R. José Benevides Mesquita, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1199,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2155583-A/2155583/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43829,"R. Mariano Saraiva, s/n",UNBAC-LAPA,Creche JD. Esperança,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1199,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2155585-A/2155585/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,LAPA,43830,"R. Nossa Senhora das Graça, s/n",UNBAC-LAPA,Escola Pe. Raim. Nonato Rodrigues,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1200,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2160763-A/2160763/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45755,"Av. Aracir Martins, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1200,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2146971-A/2146971/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45727,"R. Rosilda Braga, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1201,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2160764-A/2160764/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45747,"R. Pedro Perreira, 56",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1201,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2150744-A/2150744/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45752,"R. Vespaziano Borges, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1202,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2162072-A/2162072/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45735,"R. João Evaristo de Mesquita, 152",UNBAC-MACARAÚ,UNBAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1202,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2150745-A/2150745/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45734,"R. Trav. Fco Rodrigues de Macedo, s/n",UNBAC-MACARAÚ,UNBAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1203,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2162073-A/2162073/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45724,"R. Pedro Perreira, 264",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1203,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2152360-A/2152360/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45735,"R. João Evaristo de Mesquita, 152",UNBAC-MACARAÚ,UNBAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1204,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2162643-A/2162643/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45725,"R. Luis Martins Leitão, 96",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1204,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2155602-A/2155602/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,158062,"R. Pedro Pereira, nº 264",UNBAC-MACARAÚ,UNBAC - Macaraú,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1205,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2164490-A/2164490/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,158062,"R. Pedro Pereira, nº 264",UNBAC-MACARAÚ,UNBAC - Macaraú,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1205,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2155603-A/2155603/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45742,"R. Rufino Carolina F. Costa, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1206,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2165677-A/2165677/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45745,"R. Fco Rodrigues Macedo Filho, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1206,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2156641-A/2156641/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,227324,"Rua 09, SMS 39 Casa 1 - Domicílio de Valter",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1207,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2155605-A/2155605/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45740,"R. José Benevides Mesquita, s/n",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1207,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2153775-A/2153775/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45725,"R. Luis Martins Leitão, 96",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1208,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2157976-A/2157976/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,46934,"R. 02, nº13 (Ponta de Rede)",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1208,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2158971-A/2158971/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,46930,"Escola Joaquim Rosa Barbosa, nº 11",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1209,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2155607-A/2155607/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,281302,R. Pedro Pereira nº 264,UNBAC-MACARAÚ,UN-BAC - MACARAÚ,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1209,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2160768-A/2160768/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,46933,Igreja Nossa Senhora Aparecida,UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1210,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2155608-A/2155608/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MACARAÚ,45724,"R. Pedro Perreira, 264",UNBAC-MACARAÚ,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1210,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2162127-A/2162127/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,227327,"Rua 02, SMS 33  -  Igreja Assembléia de Deus",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1211,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2146982-A/2146982/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude Paulo Sarasate, Poços Tubulares",MARRUÁS DOS ROSAS,46933,Igreja Nossa Senhora Aparecida,UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1211,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2153785-A/2153785/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,46930,"Escola Joaquim Rosa Barbosa, nº 11",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1212,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2162128-A/2162128/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,227343,"Rua da Igreja, nº66",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1212,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2150925-A/2150925/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,227323,"Rua 03, SMS 81 Casa 5 - Domicílio de Maria Napoleão",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1213,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2162649-A/2162649/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,46924,"R. 02, nº55",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1213,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2164492-A/2164492/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,227325,"Rua 02, SMS 25  - Domicílio de Antônio Sampaio de Araújo",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1214,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2150928-A/2150928/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,227327,"Rua 02, SMS 33  -  Igreja Assembléia de Deus",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1214,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2152362-A/2152362/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,227324,"Rua 09, SMS 39 Casa 1 - Domicílio de Valter",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1215,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2164493-A/2164493/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,46927,"Cabana do Leôncio, nº40",UNBAC-MARRUÁS DOS ROSAS,UNBSI,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1215,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2155618-A/2155618/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,227326,"Rua 02, SMS 32  - Domicílio de Beto Farias",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1216,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2165691-A/2165691/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,227322,"Rua 02, SMS 71 - Domicílio de Francisca Napoleão",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1216,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2156644-A/2156644/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46288,"Av. Francisco Ferro , 794",UNBAC-MARTINOPOLE,Pizaria Tropical,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1217,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2155620-A/2155620/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,227342,"Rua 02, SMS 48/3",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1217,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2157978-A/2157978/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46300,"R. João Polfirio , 1005",UNBAC-MARTINOPOLE,Mercado Publico,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1218,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2153787-A/2153787/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,MARRUÁS DOS ROSAS,46927,"Cabana do Leôncio, nº40",UNBAC-MARRUÁS DOS ROSAS,UNBSI,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1218,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2157979-A/2157979/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46309,"R. Manoel Gabriel , 186",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1219,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2155621-A/2155621/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,46924,"R. 02, nº55",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1219,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2158974-A/2158974/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46296,"Av. Capitão Brito , 58",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1220,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2155622-A/2155622/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,MARRUÁS DOS ROSAS,46934,"R. 02, nº13 (Ponta de Rede)",UNBAC-MARRUÁS DOS ROSAS,UN-BAC,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1220,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2146986-A/2146986/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46324,"R. 7 de Setembro , 1706",UNBAC-MARTINOPOLE,EEFM . Murilo Braga,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1221,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2158976-A/2158976/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46291,"R. João Batista , 164",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1221,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2146987-A/2146987/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46300,"R. João Polfirio , 1005",UNBAC-MARTINOPOLE,Mercado Publico,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1222,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2160772-A/2160772/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46329,"Conjunto Habitacional , 153",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1222,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2154058-A/2154058/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46327,"Av. Capitão Brito , 117",UNBAC-MARTINOPOLE,Centro Educacional,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1223,0,0,ausência em 100 mL,0,25/01/2019,25/01/2019,0
N?  2160774-A/2160774/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46324,"R. 7 de Setembro , 1706",UNBAC-MARTINOPOLE,EEFM . Murilo Braga,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1223,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2162657-A/2162657/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46284,"R. João Batista , 1088",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1224,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2154059-A/2154059/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46309,"R. Manoel Gabriel , 186",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1224,0,0,ausência em 100 mL,0,25/01/2019,25/01/2019,0
N?  2162658-A/2162658/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46328,"Av. Francisco Ferro , 807",UNBAC-MARTINOPOLE,Terminal Rodoviário,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1225,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2150968-A/2150968/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46282,"R. Trav. João Santana , 104",UNBAC-MARTINOPOLE,EEF. Padre Emílio Sarafim,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1225,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2150970-A/2150970/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46297,"R. Rufino Pereira , 100",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1226,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2162659-A/2162659/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46282,"R. Trav. João Santana , 104",UNBAC-MARTINOPOLE,EEF. Padre Emílio Sarafim,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1226,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2154060-A/2154060/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46331,"Av. Capitão Brito , 803",UNBAC-MARTINOPOLE,Hotel Municipal,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1227,0,0,ausência em 100 mL,0,25/01/2019,25/01/2019,0
N?  2162660-A/2162660/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46299,"R. Francisco Almeida , 924",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1227,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2154061-A/2154061/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46296,"Av. Capitão Brito , 58",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1228,0,0,ausência em 100 mL,0,25/01/2019,25/01/2019,0
N?  2164495-A/2164495/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46294,"R. Trav. João Santana , 231",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1228,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2164496-A/2164496/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46293,"R. Fornel Carneiro , 226",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1229,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2155630-A/2155630/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46332,"R. Joaquim Tiburcio , 79",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1229,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2155631-A/2155631/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Martinópole,MARTINÓPOLE,46329,"Conjunto Habitacional , 153",UNBAC-MARTINOPOLE,,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",1230,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
